"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83"
"MDA-MB-361",0.110308866754024,0.148633458976943,0.116764498785007,0.0904227743397919,-0.011849922278396,-0.0492020684707177,0.096524439767639,0.129938686565447,-0.00635232024950924,0.0618560119961638,0.00154305436329979,-0.159478981953363,0.0568286680225172,-0.0146914760717533,-0.124900442591178,-0.0937626178126687,-0.0302268414185544,-0.171942932051053,0.13444262152489,-0.0657465998840777,0.10659877656572,0.0168770554031767,-0.0053692754768885,-0.00296347774679859,0.15522346838139,-0.0957869422596841,0.0483443169808763,0.0252666684105854,-0.158234883052409,-0.0265978560037841,-0.0327254812734355,0.0877692985771631,-0.0295509413065444,-0.0101408482781887,0.0233531614631195,-0.140636003673712,-0.134555008168543,0.028843833684338,0.0768346816050231,0.108027327930606,0.0234501755034729,0.107463693438736,0.0591008846129165,-0.0601323168864809,-0.0387156485174094,-0.119034413010341,0.14521431400858,0.0551068706621884,0.0135683362731387,0.165985562119479,-0.0356768804642315,0.0567652083552855,-0.0335560570962688,-0.0797082685680945,0.132394154323418,0.198752394163359,-0.0110336318793613,0.0046956884250668,-0.0992050440929579,-0.052935435404991,-0.0277636607137224,-0.0391505197938649,0.0793388961312906,-0.146270978274396,-0.00335862330090105,0.221335319329145,0.0506421336356312,0.155387016356613,-0.212739651111496,-0.271782103661172,-0.0577189615584785,0.222950713284956,-0.228916115622158,-0.0511213161188672,-0.186966207763576,0.280119300944985,0.0106032775109269,-0.0158526613566796,0.0477590742716548,0.035051769899123,-0.214004808042082,-0.0167053934865241,0.0104129020611175
"MDA-MB-415",0.109100541628395,0.129575765440779,0.0118128714761897,0.143361132985553,0.00547534070346063,0.0586911096027112,0.131903165181373,0.141584043866192,-0.000271584215997301,0.135399722806141,-0.0271127816876852,-0.124475261531485,-0.247096651098057,0.0495592301714527,-0.0967019336287595,0.127780248410057,0.118278747662748,0.111900024164263,-0.168576385803121,0.0125423672254933,-0.0351881965186437,0.164566805365866,-0.157343576504172,-0.195419289802678,0.0999681654255275,0.0545562277164304,0.0492372535511017,-0.0264723785572473,0.179617718575553,0.0521746861396265,0.0273845238525355,0.038800761295322,-0.476450490253252,0.138317906564905,-0.107863701834293,-0.010846647544916,0.085031562267336,0.0577137039485417,0.193506125179969,-0.0439472387860155,-0.068124106550629,-0.104099508718472,0.012384728205588,0.0339421333991971,0.0907026344562553,0.0199641506475603,0.0767524304919414,-0.0816159782358728,0.0756337449432888,0.10115446129767,0.0533247257248515,0.143198210041703,0.0471576979736426,0.0535355333016027,0.0585582845400956,0.10526468232463,0.13121040588006,0.0017425773937678,0.00223532934110066,0.0339004130862137,-0.0469133578259875,0.0873965850186731,-0.078527704501171,0.0330754509228545,-0.0185072056220644,0.157203842778205,0.000721590363279822,-0.0897718541742917,0.133569129222031,0.00953886240183749,-0.0809214437575398,0.0223808571534702,0.156643243709493,0.0354323330637767,-0.0976969481962969,-0.137865042032571,0.157239279733509,-0.00836069382590501,-0.0711350932836286,0.0208728493267921,-0.0209362054324014,0.0397392886113634,0.0366676177052902
"MDA-MB-436",0.110647768346022,-0.151510209772777,0.063239447094644,-0.00939578724888244,-0.0405827714094545,-0.00173799397751376,0.0187506416804431,0.0998200769001233,-0.00270526251631839,-0.0664096368609705,-0.0548459563996212,0.0482551455802393,-0.117478080554086,-0.0388191886159606,0.0579451770316282,-0.114962640808807,-0.058984609094505,0.0155211319994161,0.024474408159889,-0.0363476807461355,0.0647203398736554,-0.143259173944915,-0.0412088276296344,0.00358665832243327,-0.0828484952895787,0.163421911324037,0.14698725386503,0.167273719059104,-0.0363991597453032,0.0460426619061013,-0.157252792215347,0.116131259356227,-0.0224032210637794,0.127918849322454,-0.0619984679256936,-0.0769471053715332,0.0195902732544711,-0.193254628531746,-0.00726177126085301,-0.0319463697427151,0.222023443743539,-0.24667772106326,-0.00928137974989836,-0.0771601449554732,0.11730689191906,0.00565244710204593,0.0572839043613312,0.375267178527149,0.181410885548676,0.185965588723246,-0.0151740977284586,-0.111517851677297,0.0581606968874249,-0.0935237280559388,-0.203292184228772,-0.143213590762697,-0.1015426857501,-0.208796164458617,0.0391120827815858,0.201896547943688,-0.123935301248086,0.0915216316117185,0.0778578619311201,0.0250559312805951,-0.0141941105523574,-0.00160456389221668,0.0064100447544359,0.0845666186537487,-0.171075726005546,0.0804838697243506,-0.0599225816408505,0.0354384364373066,0.171679036096098,-0.0671071881110784,0.0105401060958433,0.0402313043801112,0.191038069688233,-0.0258875571249679,0.0354161222462106,-0.0693175846282175,-0.0335245659993407,-0.0128333336410321,0.0418991512512863
"MDA-MB-453",0.108287386269405,0.202167730380587,0.132921650602411,0.107773890904408,0.0810152708555855,0.0622592209160684,0.00570218457761833,0.11306627953116,0.0842118301007228,-0.0293263853486388,-0.0505139236291045,-0.00971535978842358,-0.00184986208141296,-0.00675149628770023,0.0704974009230687,0.0628507890304019,0.0188766986466086,-0.104149465175665,-0.113254219720729,0.0725803812262095,0.111850122973242,0.0954379511895116,0.101395056227893,0.00648067733606953,0.128009494513303,-0.0533757638924193,0.239124152974143,0.0699507853256088,-0.0572950586698381,0.0205387601923059,0.0400622288325508,-0.059254276215219,0.23601922335,0.190343834238415,0.22379598590533,-0.159873906649535,0.0301047771967714,-0.0250135406398226,0.0527566059012547,-0.0406726537928749,0.232513754456207,0.0623219331719664,0.0499177268350009,0.138674269883749,0.0684660477841816,-0.0227906821569196,-0.0870395502238537,-0.132388147008907,-0.0494749734573921,0.0637351565256486,0.236407849872825,-0.31697817071814,-0.255927495854287,0.00811513835450306,0.0380639265225379,0.155546748664439,-0.0164209963297885,0.0774502593781061,0.144784372813065,0.0592767392456799,0.0153115952038881,-0.15088944986664,0.0860953040206731,0.102634772586248,-0.0544551604020776,-0.131012177418017,-0.00712209536394994,-0.0968910558317098,0.0499407162541318,-0.0492996787757493,-0.0548820561053944,-0.166472718675705,0.132791068365973,-0.00195958098454598,-0.0602574236664797,-0.0545942290987577,0.129751628295803,0.050771299710572,-0.0256116010957315,0.0347109157123772,0.056986304347964,0.0246424759891256,-0.00528668721188538
"MDA-MB-468",0.110842594708034,0.0331726044981697,-0.0864518405714276,0.146973670310623,-0.227840370914064,-0.04143601641374,-0.0265046420448279,0.0437086734842305,-0.0151684614886234,-0.0267911721493451,0.00141276742850013,0.15008809036425,-0.247245797067215,-0.0333268900516427,0.0479697870516894,-0.0829069811677061,-0.005080032228471,-0.0261106591765096,0.0266869614855925,0.125321677871453,0.0559237249381759,0.000400611760764412,-0.0451000656809492,-0.122483715197978,-0.109083978932985,-0.0269135953846126,-0.0545212439733338,0.00930596949893949,0.106796936110919,-0.107367621879931,-0.00409064434110329,0.0376375489890619,0.0710796319878113,0.0307236995683838,0.0272728785426023,0.0220917536219889,0.183981899649147,0.113786733337792,0.0710645521706713,0.0307659265167863,-0.0775281293811765,-0.159208870887956,0.0223890117545723,-0.141703709429691,-0.0760789956995359,0.0527318638218153,0.0624663751324606,-0.0261251210148893,0.00565124019365633,0.1961324115129,0.204576250890737,-0.118734331702365,0.0115455927753779,0.166618332095329,0.0208550574109211,0.0221051116199627,-0.227278285461987,-0.103361100758056,0.115659868834177,-0.0991344747905109,0.158100786430755,-0.0243220940180337,-0.200300778573954,-0.117867144443767,0.238977147941658,-0.256176095851914,-0.0215863762310519,0.0656750580394925,-0.00529819632428434,-0.102129074932028,0.10042659584142,0.141985063680789,-0.13375480693496,0.000433080155394704,-0.0662689615170319,0.120111491825044,-0.165852160199721,-0.0344931886969483,-0.22714071533794,0.0919477482392666,0.13247720277686,0.00325130985550083,0.0656314654667622
"MFM-223",0.108990365494212,0.122134317172153,0.112282125635713,0.0582499020410494,0.0286645181496552,0.00651904506690747,0.0228729430359574,0.0320455795082492,0.0725413490369183,0.0868750142208892,0.000865296257890607,-0.135255011497803,-0.136525045945706,0.0102173097724396,-0.0178812783713375,-0.0203589196555061,0.115031644401776,0.114561599432945,-0.134120920032416,-0.276802948743767,-0.162131381854436,-0.10664274557509,-0.134466175998185,-0.197673269251519,-0.385539047006629,0.135587141440102,0.138008824267068,-0.0937090573377143,-0.207174436596117,-0.21158491394645,-0.249987449987373,-0.315901251300648,0.120795853437348,0.166425666220899,0.0903242000629429,0.175345864699875,-0.0816669226267904,0.0113652088344495,0.0290313821465438,0.0915705735417683,-0.0728651822088279,0.0782198198162508,0.104219480267407,0.00466885036061565,0.0285834351369879,-0.103619537393669,-0.0609474984753424,0.117311803179735,-0.0860415713635193,-0.178972142703375,-0.0473904999266534,0.0370277289821258,-0.0527159155428718,0.0214356014890562,0.099356272968225,-0.0282969615685229,-0.0525358228603195,-0.0569834275460309,-0.104692250462283,-0.0715687229512027,-0.0292737999371187,-0.0357412866250956,0.0081596013084566,0.00379541093813882,0.0115083580652018,-0.0254848070032014,-0.0227448222474535,0.0207683153456039,-0.0318094816051898,-0.0181039662405466,0.0206927501156653,-0.0137642944059321,0.0175453103285367,0.0725704767056382,0.00634341516978625,0.0408634129617792,-0.00964787454795807,0.00665284339091631,-0.0214926622655409,0.0298953483348064,0.0313289288904663,0.0165798370512043,-0.00693871411732049
"NCI-H1299",0.110249866601471,-0.147715899321873,0.126733086239026,-0.08336677465057,0.00597058413843438,-0.134249125202548,0.0270361849914562,0.120191082215481,0.102791833262905,-0.00642802222270362,0.164957671792699,0.0856514810322713,-0.0480798981448413,-0.0677267479858277,-0.0621271629400758,0.0154405673952849,-0.0901819470486317,-0.0757625365798514,0.00571964774254616,0.0950569456865988,-0.066749103561655,-0.125085771005628,-0.0398616044819919,0.0433962349514051,-0.087913017259715,-0.0586279348297491,-0.066957099094352,0.115400884337432,-0.0476918794865323,-0.0807045057741373,0.210888400672437,-0.0338266274600524,-0.131419337504067,0.136623671476575,-0.0274901819421669,0.0593926223401305,-0.0572598031141174,0.0244032699721952,-0.112280028058406,0.0626317797066198,-0.100895556015773,0.0189503274281101,-0.0062047777593084,0.019445826081925,-0.0905886262860034,0.0497348709731971,0.0352527103647622,-0.039266681988825,0.0251334844780254,0.0100490007170326,-0.0718821627110126,-0.155643832829027,0.0618152346975694,0.0777702402954848,0.0435746213164593,0.0475942601212821,-0.00743662722737847,-0.016442848117011,0.0285188093246384,0.0390610332797737,-0.0161346736132304,-0.0646085268860868,-0.191472415774632,0.0203853575061384,-0.192386222799961,0.106627232480522,0.31813833254946,-0.0783719154094503,-0.0414523109658102,-0.16221525537525,0.2623530149915,-0.318814058434593,0.150284483413193,0.0893174448850585,0.178384725100848,0.162132244390971,0.0935930564026875,-0.0603980748986415,-0.101001628360418,0.211777393151939,-0.186136924543163,-0.0706623288840071,0.0187358146309017
"NCI-H1563",0.109547364137568,-0.0903113001976111,0.0307830247615981,0.0643106570697405,0.169847674040221,0.138093596733014,-0.0605023605832141,-0.142960643957677,-0.28751046395131,-0.0254175025304243,-0.0318058223191577,-0.0785591640395714,-0.0401109697560498,-0.100074680771874,0.174504834571906,-0.0654383390307741,-0.178555427886936,0.106211877846135,-0.0346970793728316,-0.0556380547565142,0.041599660481862,0.0394222268646901,0.0782762555481226,-0.132935967097746,0.0759783371182401,-0.0225778435546286,0.208995496681465,0.0567536139011642,-0.123546693017591,0.13976458619621,-0.0207998848471215,-0.0670620530184059,-0.0964262572002888,-0.270406011216345,-0.0126270131004109,0.00970739832433658,0.155493795151654,0.0583533318058829,-0.208928438010582,0.301527299827048,0.0602436269579195,-0.0938962808230022,0.144495536245269,0.157503621244466,0.0104289387125558,-0.00294550697540372,0.141287487456399,0.172560462051144,-0.0148029739609193,0.121911035735845,-0.11718838885157,-0.0302551464341783,-0.0421525845783013,0.162827752679061,0.00178890380269842,-0.0532858420780667,0.16439709639542,0.131920315818344,-0.053601121801458,-0.151633551434735,0.0419660746132093,-0.105339789421866,-0.184895679263867,-0.0952121210029852,-0.0672094808191213,-0.0444230838869153,-0.0546845025947767,-0.0273842660372516,0.0516053929604879,-0.0987004821567252,0.0879463435869338,-0.081682654311235,-0.00179450771434526,0.0609905973327628,-0.0344570155005083,-0.012947981716345,0.0325068105531695,0.0852604044998043,-0.0417307248213442,-0.0349368219919525,0.0260284753189568,0.064258658464862,-0.0119267375753766
"NCI-H1703",0.110456418042327,-0.11296034935854,0.150871821695641,-0.0357011785570462,-0.0584397758652404,-0.0897550471400723,-0.0193772357317889,0.0692229716771696,-0.0112819926885926,-0.068730227205286,0.227221618353465,0.0350355397376966,0.00576351716679238,-0.123694051099182,-0.00692253274709405,-0.101120990616982,0.0117468385893438,-0.0246092973765994,-0.0927479501349857,0.0599258655753278,-0.0682034070299586,-0.00774965447469126,-0.00497618926520852,0.193300438065955,-0.0701794905086355,-0.0660458389757445,0.0768232880262208,-0.0920100264205717,-0.118991522728837,-0.0809412319139725,0.137093126077665,0.0732053092035853,-0.124524090195923,0.10454542093059,0.0970805476722989,-0.0473424659186861,-0.110352407828459,0.0505865697726012,0.0766262547107814,0.117242807055241,0.100387284537817,-0.0455605917367926,0.0659917924715762,0.039675191859806,-0.0927775696320444,-0.203967510881646,0.168095911744913,-0.0251829451071658,-0.0228829381535642,-0.0816765518468027,-0.169515409258426,0.115704697397844,-0.128407620230142,-0.0443182103019664,-0.0329230350581259,-0.122277341597195,-0.00402235100813197,-0.0709806242365736,0.208084876818147,-0.0243627498741442,0.307460205174203,0.158257331335582,-0.0784388378078319,0.114499616198637,-0.0674257550693808,-0.120377019952127,0.0669824019177275,0.11543932279169,0.176683317074359,-0.0873788467388375,-0.229600534613424,0.143346541056147,0.0869287087355296,-0.0835935812219734,-0.0777536680730664,-0.236037568802022,-0.170239403518748,0.142524313339562,0.0512278341962736,-0.0778248519857685,-0.0234271204458003,0.0470719345860822,-0.0157611503030543
"NCI-H1793",0.111350253259752,-0.0854401515652672,0.00281185334129933,0.0135278814714081,0.0420575741390838,0.058766158116455,-0.116170439248547,0.101540471037558,-0.189777550412438,-0.00346211555371031,0.0381296545416976,-0.101854501978691,0.0853693084902007,-0.0863264504235216,-0.104951404477605,-0.0951394412235909,-0.132099864154413,0.172252008385095,0.0396825140838932,-0.0554660553522296,0.114295958776736,0.0715663940732373,0.0945438646950071,0.0768216695772871,-0.0482187960409885,0.00812439145342173,-0.109118152143453,-0.0710720958745967,-0.0788211403163796,-0.102523818724723,0.111125477022101,-0.0942854547320267,-0.0399919257421723,0.0585846391099273,-0.0934685850905762,0.0638997056453927,-0.15502537970542,0.171969373375284,-0.0361075553675447,-0.139494518683381,-0.202511854729181,-0.159604910237788,-0.214807612219809,0.0745888001384091,0.146048022757107,0.047415150702295,-0.0750421036255227,0.0778552762637565,0.136400941707759,-0.0798988569228553,0.0533503204041323,0.00776649739779885,-0.18393849936231,-0.0689183861134097,-0.0185621544786622,0.0913326849520697,-0.31217245940132,0.159627958221953,0.165215745303664,0.0299525412723836,0.0748385043310875,-0.122885622427985,-0.0824525495648275,0.0113586491237493,0.0358797619045821,0.0348045264296555,-0.185634062101002,-0.237384210045632,-0.00815129314402669,0.0321717252686874,0.07648070117742,0.187775872046166,0.0437094529703898,0.00394400339235885,-0.0684664915950376,0.0897922379088225,0.195495007758265,0.116548580598178,0.148960371223952,0.015251069520874,-0.0382138761105344,0.000821498488874488,-0.0287603528599249
"NCI-H1975",0.11234261905382,-0.0823953361466263,-0.0464782993030419,0.0211123897746513,0.0829625512473301,0.0448903642853497,-0.184074546188535,0.110707831574546,0.0448913072104031,-0.0347151897786419,-0.000484773504288422,0.0169048242819155,0.0614196136174091,-0.0030411956865941,-0.0631052414363268,-0.0778672190168161,-0.0852640790979491,0.0220463119807526,-0.141265532580279,-0.0931171238681422,0.00202128465772176,0.0576326678887559,0.0122691678019322,-0.0364827453567509,0.0268034450785498,0.103208179834819,-0.0366369607824253,-0.189410265438159,-0.0408518248537129,0.0116369235186759,-0.0169579453427586,0.0255963426745823,-0.0690721328140572,-0.11334583580868,-0.00641504722207628,0.0356580193114833,-0.00824996528727584,0.00508170212563204,0.0686013607920476,-0.0135633249098297,0.0826970115849523,-0.0376496273557897,0.12097160547878,-0.0237567957806748,-0.0802158478359085,0.107573571578453,-0.137599308945566,-0.154475766508394,-0.107238730874181,0.0438142742816084,0.0693514840849199,-0.0284522413655357,0.141687858713792,0.1145646645206,-0.0910986185409087,-0.0356279213603783,0.0256484357397588,-0.0765828183223371,-0.076606368466591,-0.078084261195087,0.154463423699008,-0.132347025907886,0.032264727374803,0.155901762385625,-0.142190973108504,-0.0516164954221968,-0.245256358427684,0.141417231759944,0.0459304441491571,-0.112974559154107,-0.264579654910385,0.0934975776547687,-0.0125679240946458,-0.240180174111505,0.359113941291284,0.142407819769695,0.199958223199007,-0.215104879267227,-0.00869685955281476,0.213236075690911,-0.106264471772836,-0.104875266072685,0.00843957399815324
"NCI-H2085",0.109307632306416,-0.0319435589689165,-0.0650896215768194,0.107582356363306,0.099896163654123,-0.113540700701717,0.0506817782814055,-0.391280674593179,-0.00615334858546228,-0.125194164284299,0.055348465753936,0.0703841060449726,-0.0668378299973204,0.20320696026094,-0.157267660619335,0.0652006349385815,-0.013959475150555,0.149717363132725,0.202719666349749,0.0834453327532371,0.0241201569342172,0.167942359819189,0.081396226950864,0.023865381981653,0.0626099357915988,0.0766687656142053,-0.0204592817299353,-0.0325133044653639,0.0270813464531171,-0.168396826682066,0.0734833531589012,-0.109752875972818,0.0144801325702322,0.0548285897075102,0.121529687335429,0.0517656373116125,-0.136875631113863,-0.0513225840519182,-0.0276761517955306,0.1520638693107,0.211148170613185,-0.0161756954420601,-0.0239434111965728,-0.0382279559717834,0.32607387420403,0.0661223902945718,0.123846207705943,-0.00879977757892578,-0.0477792317572728,0.0597247707122054,-0.0835125308951489,-0.0621960032417029,0.0922316058582443,-0.00414927767608862,0.0398903246964217,0.272864957228255,-0.0615857538726001,-0.182829350429095,-0.110344045348687,-0.133779773048164,0.0516682936688591,0.0443443195497412,-0.0556356134317698,0.136175996926216,-0.00479795998678137,0.0484079840685874,0.025600725296728,-0.0820759829804289,-0.0452632508042352,0.0637098121519794,-0.079683268241372,0.0842581009010484,0.171104951046465,0.039347554805449,0.0738007441916517,0.0548100450905132,-0.136207023231294,-0.067497014362946,0.0174776891713813,-0.0175916716552843,0.0196834167918331,-0.0470555878810229,-0.0329650109225374
"NCI-H2170",0.111598513183116,0.0431151770601579,-0.003936335577956,-0.0926319410937028,0.0121738605402253,-0.0886121188433259,-0.0707230750835213,0.148879267109404,-0.149742208919006,0.0873908885088912,-0.125584702723211,0.111466218868585,-0.0443014979883264,0.00676450519243758,-0.142538199417901,0.0423441681931679,-0.112391327310809,0.0283331186009622,0.248490158029716,-0.0988096486686409,0.0755235676809371,0.0847424104583434,-0.0218670273753831,-0.0345308554044605,0.0159981050786078,0.0845235130000603,-0.0949543917878179,-0.06431242161435,0.160046790503177,-0.0227498099905456,0.01398590857538,-0.056696029188848,0.0508058006748899,0.165874116683499,-0.120688673044511,-0.127483081568442,-0.0682185378481122,-0.0547791372992128,-0.0204131275695016,0.165112470727561,0.00107454985267671,0.0829932081934904,-0.0930903652670968,0.154682926690678,0.114249405967138,-0.0280440831223266,0.00478857552119053,0.143407791337115,0.0766734155868613,0.0226421542518796,0.0875148151982918,0.0923593177827321,-0.226775551577262,-0.0296768382953751,0.082554176539171,-0.162783146668477,0.0791572332164982,0.0684674092195595,0.0395167375114835,0.18070174873535,-0.034419678473481,0.0354084070260862,-0.0753886200407765,0.0949475930203407,-0.157792883143174,-0.00537084827533732,-0.0842641352200123,0.151037005584521,0.179180369711238,-0.024460603676359,-0.163579873776136,-0.190453939818999,-0.245400027339961,0.14824250816615,0.129531836556525,0.071877141932569,-0.198135868120162,-0.131130589839212,-0.176219320009063,-0.0533312872413954,0.100199742941978,-0.115303200713398,0.0297830859910847
"NCI-H2228",0.11077044481862,-0.107503114802831,-0.094311567775827,0.0275460056066059,0.145567245678834,0.112373562623775,-0.220383968271193,0.0797655633898825,0.0102765446225387,-0.0759445334192236,-0.0485435800132249,0.00224578539439125,0.0879177202725961,-0.0723862947898654,0.0305790832145992,-0.0237418362526853,0.0159882277539641,0.007582919775631,-0.0725998070874123,-0.110841322892352,0.201872732408192,0.0394895061536461,0.0738903415978377,0.0187784102706072,-0.0613482204343812,0.00803689563221485,-0.117102783433664,-0.00112110192562166,-0.0295536724259878,-0.0132788632107048,-0.0558895511567111,0.0617783647454585,-0.0676837681119351,0.0980977624975285,-0.0374955072293967,0.166179642114088,0.112711161708139,-0.00367930459620171,0.00499972357094614,-0.194154577201587,-0.0748122382618066,0.0840292307060729,-0.0414000562418054,-0.0681213488151726,0.0455056698700011,0.027597297451924,-0.0529340895277315,-0.0150941862727707,-0.144538859522978,0.0431479554457584,-0.188976759215171,-0.0967230690316076,-0.263859616849833,0.161166432199062,0.111666720493079,0.212199979429628,0.143335653508035,-0.201677822684694,0.0723383509201261,0.0100477509676291,-0.0409734436054497,0.18027112664794,0.0346892194551535,-0.262808675792994,-0.183309829308556,0.0332379721025004,0.0850085022643332,0.103220997960545,0.020123318235213,0.0916232520712456,0.0461328320450373,-0.0400596004428863,0.11473031939097,-0.215855823358408,-0.137710421006112,0.079597187170946,-0.173071119706207,-0.174131901065341,-0.0642077561282511,-0.168867253590663,0.0661231421010369,0.0691579329930249,-0.0289559432176719
"NCI-H226",0.110124258005799,-0.157595507969145,-0.019021202352727,0.0549071648374132,0.114896347072525,0.0634203945423006,0.12436103301053,0.0188977287091029,-0.0193669654046966,-0.137403108070351,-0.0152481908765381,0.00475588881747664,-0.00116897148897013,-0.0480802516340482,0.0527206245151084,-0.121657151951842,0.00584124744142145,0.154724108259529,0.148433999619942,0.0345735727446787,0.109714848805494,-0.00219817629888443,0.0772764914622022,0.0178599765089743,-0.0750620321254792,0.0392966149858484,0.142331448388683,0.0139589360494532,0.139910825522633,-0.0442414799073592,-0.17079486675588,0.262843677613667,-0.188015427000821,0.0168738743198087,0.0669199639853939,0.0333108052943687,0.0075423513726826,-0.103491331045558,-0.0355761489176451,-0.239181812249951,-0.0565135143122405,-0.190208803201303,0.227960414524464,-0.0495753241549174,0.0207211770577808,-0.164557955168707,0.052638296354358,-0.114098762577064,-0.27776655030437,-0.197555373781905,-0.0336042303935633,-0.104905990797032,0.0681747009302806,-0.105261731667165,0.176006381467709,0.0396332183509609,-0.129697975826726,0.209188081294645,0.0317736286096483,0.0149263195690237,-0.139870488193448,-0.0483547457489405,0.132057766802187,0.0658324558831845,0.0121568780062782,0.0276075327110495,0.066082919011178,0.015508999155051,0.0818623602672388,-0.0232787426739935,-0.0773946421539692,-0.054750045042634,-0.171480501949032,0.190965842759896,0.113133879601733,0.0756441316547406,-0.101464600270204,0.132122532538946,-0.0385787462184753,0.0861160682514962,0.0283137575752778,-0.0193651327653711,0.0252684186855882
"NCI-H2291",0.111053781839272,-0.0612331969291284,-0.128752452014767,0.043816298975162,0.0352999826978077,-0.00926705098221682,-0.123798225632363,0.103699307724996,0.136252375218264,-0.122095145891129,-0.0531927794293032,0.0282750842693298,0.0384305384909921,0.0141960425146525,-0.336089421574826,-0.106099197226424,0.114153741155648,0.0294549972274074,-0.0328175880457881,-0.0154874655106965,0.0793935925681734,-0.0408775658292896,-0.064289560670678,0.0592740372459568,-0.0388975157074205,-0.0567569835804171,0.108757846166262,-0.133447832566372,-0.168541960430805,0.0262802156555015,0.0776059492410387,-0.0752090578666614,-0.0815030109337081,-0.140018048975275,0.00871886992882147,-0.0428117553702121,-0.061996809281962,0.0870335048212386,0.0151598729679932,-0.120989449066758,0.158037260405358,-0.089625695068763,0.0570730159760598,-0.0157275544472537,0.0683592828099097,0.0474006238906192,-0.029084717126269,-0.106964387299049,0.132647611274725,-0.0287432024437676,-0.0104118432150528,0.0251064543261318,0.0453797652396937,-0.0768544983754659,-0.211597590739995,-0.138293039353748,-0.0276737361953051,0.0891836814397754,-0.144540889192209,-0.158005412184464,-0.056821618003927,-0.0617653145491074,0.00858745388295293,-0.013968011306138,0.0161999131404553,0.0175002753270865,0.193942765308761,-0.151422676497156,-0.104613224715704,-0.142342578968423,0.0167572232845396,-0.155109578201084,-0.144703999407207,0.0138624638364072,-0.188455412533215,-0.10436025103703,0.0140339158754361,-0.1089250409527,-0.235274713091735,-0.253057608738089,0.254008801257534,-0.158286317287822,0.0270440271099677
"NCI-H23",0.111351850719156,-0.117990839486117,0.0920815620770881,-0.0845888316321173,-0.000668114940655971,-0.15053536877456,-0.0391888504036363,0.0589029962569329,0.0174784548766576,0.0220514183282228,0.162143148833969,0.0302039069394741,-0.16690845406278,-0.0621760765086218,-0.0253599612317046,-0.0195266445455717,-0.0317755143621397,0.0457328575004824,0.0542387479278746,0.000742540899365694,-0.122485716408176,-0.0368935082695617,-0.102063431721261,0.0717919836074143,0.0296941556176551,-0.0707630199429434,0.0470170683551665,-0.0310291499740605,0.00764046746007047,0.06889182457978,0.049849149230078,0.120219120450167,0.0632127832282309,0.029949733824745,-0.011385217503074,0.00412522789453467,-0.0323943533933322,0.0394203547799737,-0.0353145507300352,0.0437105697030977,0.170407191003837,-0.00808179441322826,0.0801242077098035,-0.0382160209108612,-0.103375672527358,-0.107253095459777,-0.0382210310969981,-0.236290672220975,-0.0197416928423538,0.00609141325875625,0.0105980876679822,-0.0492367064748299,-0.00382566653450376,0.0386941916098206,-0.0641878496979055,-0.027599503137362,0.037867974706416,-0.132640433411786,-0.14347778383432,-0.0144112497559727,-0.0789710496513467,-0.0280723588218087,0.0970417062032734,0.0419526740041401,-0.0561835000009502,0.164730692946816,-0.461695510159607,-0.0233807925505061,0.22678056214492,0.211619254865723,0.288606636554074,0.0195638374212569,0.0137027219980909,0.165707845435949,-0.261600001214658,0.244404492084369,0.000712117401985711,-0.066963646777714,0.0435071431330804,-0.0990293672059963,0.0756033736271972,0.0677992597955011,0.000709852784568388
